"","Team","Game","Spread","Outcome","MIN","PTS","P2p","P3p","FTp","OREB","DREB","AST","TOV","STL","BLK","PF"
"1616","PHX",21900049,-1,"L",48,95,0.434782608695652,0.382352941176471,0.695652173913043,3,37,23,16,7,3,31
"1617","PHX",21900065,11,"W",48,121,0.483333333333333,0.416666666666667,0.857142857142857,13,32,33,17,12,4,22
"1618","PHX",21900081,9,"W",48,114,0.555555555555556,0.411764705882353,0.75,4,28,26,17,9,2,20
"1619","PHX",21900095,5,"W",48,114,0.612244897959184,0.392857142857143,0.777777777777778,5,35,24,20,6,5,24
"1620","PHX",21900114,-16,"L",48,108,0.5,0.34375,0.741935483870968,10,30,22,15,4,3,21
"1621","PHX",21900137,26,"W",48,138,0.578947368421053,0.452380952380952,0.789473684210526,5,37,37,7,8,7,17
"1622","PHX",21900151,-8,"L",48,115,0.509433962264151,0.421052631578947,0.764705882352941,6,33,32,11,3,4,22
"1623","PHX",21900165,16,"W",48,128,0.565217391304348,0.384615384615385,0.815789473684211,7,32,32,20,6,2,24
"1624","PHX",21900195,-14,"L",48,85,0.5,0.277777777777778,0.75,8,37,22,19,7,6,17
"1625","PHX",21900200,-4,"L",48,116,0.490566037735849,0.333333333333333,0.823529411764706,14,25,24,12,11,4,20
"1626","PHX",21900214,-3,"L",48,121,0.490909090909091,0.419354838709677,0.875,9,29,28,14,10,3,19
"1627","PHX",21900225,2,"W",48,100,0.377049180327869,0.285714285714286,0.923076923076923,12,44,22,7,9,3,17
"1628","PHX",21900238,-12,"L",48,104,0.617021276595745,0.342857142857143,0.833333333333333,7,29,25,12,4,2,18
"1629","PHX",21900263,-8,"L",48,132,0.6,0.394736842105263,0.875,12,28,29,15,7,6,21
"1630","PHX",21900277,-7,"L",48,113,0.509090909090909,0.342105263157895,0.72,11,36,29,10,3,3,29
"1631","PHX",21900293,5,"W",48,109,0.652173913043478,0.214285714285714,0.733333333333333,9,28,30,8,12,7,21
"1632","PHX",21900308,-14,"L",48,114,0.509090909090909,0.454545454545455,0.65,8,21,36,13,10,0,20
"1633","PHX",21900319,7,"W",53,139,0.514285714285714,0.388888888888889,0.925925925925926,19,32,30,18,16,6,29
"1634","PHX",21900333,-6,"L",48,109,0.475409836065574,0.314285714285714,0.642857142857143,13,38,29,16,4,3,25
"1635","PHX",21900349,16,"W",48,125,0.563636363636364,0.4,0.789473684210526,12,30,31,9,5,5,23
"1636","PHX",21900363,-7,"L",48,108,0.474576271186441,0.264705882352941,0.833333333333333,8,36,29,12,6,4,20
"1637","PHX",21900380,-2,"L",53,119,0.555555555555556,0.25,0.730769230769231,6,53,29,10,5,5,24
"1638","PHX",21900400,-1,"L",48,110,0.517857142857143,0.352941176470588,0.842105263157895,11,33,31,21,11,5,21
"1639","PHX",21900406,-21,"L",48,99,0.462686567164179,0.285714285714286,0.7,16,34,30,20,11,3,23
"1640","PHX",21900426,-18,"L",48,108,0.490909090909091,0.34375,0.91304347826087,12,25,26,16,9,4,29
"1641","PHX",21900437,-14,"L",48,125,0.619047619047619,0.285714285714286,0.766666666666667,10,31,26,10,5,1,18
"1642","PHX",21900451,-2,"L",48,111,0.58,0.351351351351351,0.777777777777778,9,29,29,17,10,0,19
"1643","PHX",21900471,-9,"L",48,96,0.666666666666667,0.212121212121212,0.791666666666667,11,38,22,27,6,1,21
"1644","PHX",21900483,2,"W",48,112,0.6,0.346153846153846,0.866666666666667,7,33,30,14,10,2,21
"1645","PHX",21900496,6,"W",48,122,0.449275362318841,0.565217391304348,0.954545454545455,10,34,29,11,6,4,17
"1646","PHX",21900507,-10,"L",48,107,0.571428571428571,0.260869565217391,0.739130434782609,11,36,32,15,7,3,28
"1647","PHX",21900521,8,"W",48,120,0.516129032258065,0.357142857142857,0.787878787878788,9,39,28,10,7,3,25
"1648","PHX",21900537,-7,"L",48,114,0.536231884057971,0.230769230769231,0.846153846153846,12,34,25,10,7,4,19
"1649","PHX",21900552,-11,"L",48,103,0.619047619047619,0.314285714285714,0.818181818181818,6,35,24,19,4,2,25
"1650","PHX",21900573,4,"W",48,98,0.470588235294118,0.321428571428571,0.884615384615385,9,35,19,15,10,8,21
"1651","PHX",21900590,8,"W",48,100,0.557377049180328,0.333333333333333,0.611111111111111,12,39,22,18,8,5,19
"1652","PHX",21900598,-13,"L",48,110,0.537313432835821,0.2,0.8125,10,30,20,12,9,6,19
"1653","PHX",21900614,23,"W",48,121,0.564516129032258,0.4,0.833333333333333,14,39,31,19,11,4,22
"1654","PHX",21900628,4,"W",48,123,0.5,0.419354838709677,0.866666666666667,10,42,27,15,6,6,16
"1655","PHX",21900650,-2,"L",48,118,0.586206896551724,0.363636363636364,0.866666666666667,8,35,26,14,3,3,19
"1656","PHX",21900664,-25,"L",48,87,0.40625,0.2,0.884615384615385,9,35,13,13,7,3,20
"1657","PHX",21900678,4,"W",48,103,0.563636363636364,0.275862068965517,0.80952380952381,10,32,25,14,6,4,27
"1658","PHX",21900690,-5,"L",48,109,0.380952380952381,0.379310344827586,0.8,12,30,23,18,14,7,27
"1659","PHX",21900706,29,"W",48,133,0.672413793103448,0.428571428571429,0.904761904761905,8,31,34,13,10,4,25
"1660","PHX",21900725,-4,"L",48,107,0.519230769230769,0.375,0.896551724137931,11,29,20,20,6,6,25
"1661","PHX",21900739,-21,"L",48,108,0.432098765432099,0.260869565217391,0.869565217391304,15,34,20,10,8,3,24
"1662","PHX",21900746,-22,"L",48,97,0.452054794520548,0.352941176470588,0.722222222222222,14,29,23,16,7,6,21
"1663","PHX",21900755,-8,"L",48,108,0.588235294117647,0.461538461538462,0.8,7,30,29,16,4,5,21
"1664","PHX",21900774,36,"W",48,127,0.608695652173913,0.483870967741935,0.962962962962963,10,41,29,23,10,9,15
"1665","PHX",21900784,-9,"L",48,108,0.527272727272727,0.28125,1,11,30,25,14,7,4,18
"1666","PHX",21900801,-25,"L",48,100,0.466666666666667,0.354838709677419,0.806451612903226,3,26,26,13,7,2,19
"1667","PHX",21900815,6,"W",48,112,0.518518518518518,0.378378378378378,0.933333333333333,8,32,25,14,14,4,21
"1668","PHX",21900829,-17,"L",48,101,0.551724137931034,0.176470588235294,0.826086956521739,10,24,29,17,12,3,23
"1669","PHX",21900839,8,"W",48,112,0.5,0.333333333333333,0.838709677419355,17,30,26,21,10,4,23
"1670","PHX",21900855,20,"W",48,131,0.552238805970149,0.6,0.875,11,27,33,15,10,1,31
"1671","PHX",21900871,-10,"L",48,92,0.471698113207547,0.264705882352941,0.833333333333333,14,34,29,16,8,3,17
"1672","PHX",21900884,-2,"L",48,111,0.692307692307692,0.391304347826087,0.705882352941177,5,33,31,18,9,5,14
"1673","PHX",21900894,-16,"L",48,99,0.407407407407407,0.413793103448276,0.826086956521739,8,32,24,20,3,5,25
"1674","PHX",21900914,-9,"L",48,114,0.521739130434783,0.384615384615385,0.84,6,29,30,18,6,6,22
"1675","PHX",21900938,10,"W",48,127,0.530612244897959,0.452380952380952,0.947368421052632,15,32,29,13,9,4,22
"1676","PHX",21900950,9,"W",48,140,0.666666666666667,0.441860465116279,0.870967741935484,8,39,30,15,6,4,23
"1677","PHX",21900966,-16,"L",48,105,0.436363636363636,0.34375,0.96,9,34,26,14,3,5,16
"1678","PHX",21901235,13,"W",48,125,0.645833333333333,0.34375,0.9375,4,33,29,18,10,3,24
"1679","PHX",21901249,2,"W",48,117,0.5,0.363636363636364,0.91304347826087,6,43,22,11,5,4,29
"1680","PHX",21901258,2,"W",48,117,0.4375,0.53125,0.714285714285714,11,33,25,8,5,0,21
"1681","PHX",21901270,15,"W",48,114,0.586206896551724,0.264705882352941,0.95,12,41,27,16,6,4,20
"1682","PHX",21901283,7,"W",48,119,0.533333333333333,0.375,0.95,12,40,27,11,5,4,21
"1683","PHX",21901292,27,"W",48,128,0.454545454545455,0.5,0.931034482758621,12,41,29,20,11,7,23
"1684","PHX",21901299,13,"W",48,130,0.60655737704918,0.428571428571429,0.952380952380952,11,33,28,7,4,3,18
"1685","PHX",21901313,26,"W",48,128,0.636363636363636,0.411764705882353,0.761904761904762,7,38,34,6,6,4,14
"1686","POR",21900013,-8,"L",48,100,0.491525423728814,0.25,0.91304347826087,13,35,13,20,9,4,25
"1687","POR",21900024,10,"W",48,122,0.636363636363636,0.366666666666667,0.863636363636364,5,35,23,16,8,5,23
"1688","POR",21900038,2,"W",48,121,0.553846153846154,0.409090909090909,0.846153846153846,7,41,13,16,6,4,30
"1689","POR",21900048,-3,"L",48,110,0.432835820895522,0.303030303030303,0.814814814814815,9,40,19,10,4,8,27
"1690","POR",21900062,3,"W",48,102,0.333333333333333,0.485714285714286,0.708333333333333,9,40,19,19,9,8,30
"1691","POR",21900084,-1,"L",48,128,0.590909090909091,0.558823529411765,0.76,4,32,21,18,7,4,21
"1692","POR",21900096,-9,"L",48,118,0.523076923076923,0.325,0.785714285714286,16,28,16,6,5,6,23
"1693","POR",21900115,-6,"L",48,101,0.430769230769231,0.282051282051282,0.75,17,34,18,14,7,4,27
"1694","POR",21900125,-4,"L",48,115,0.432835820895522,0.366666666666667,0.96,13,35,11,11,3,9,24
"1695","POR",21900138,11,"W",53,124,0.485294117647059,0.333333333333333,0.785714285714286,16,45,19,17,10,9,22
"1696","POR",21900153,-8,"L",48,99,0.553191489361702,0.266666666666667,0.766666666666667,7,33,15,17,4,5,19
"1697","POR",21900160,-8,"L",48,106,0.4375,0.354166666666667,0.8125,11,32,24,12,3,7,16
"1698","POR",21900181,5,"W",48,121,0.537037037037037,0.333333333333333,0.923076923076923,9,39,21,12,2,4,20
"1699","POR",21900193,-24,"L",48,108,0.483333333333333,0.305555555555556,0.739130434782609,12,32,28,17,7,5,21
"1700","POR",21900199,-11,"L",48,104,0.380952380952381,0.551724137931034,0.615384615384615,11,37,20,17,5,4,23
"1701","POR",21900213,-8,"L",48,129,0.515625,0.435897435897436,0.857142857142857,9,32,32,8,6,11,27
"1702","POR",21900231,-6,"L",48,104,0.531914893617021,0.35,0.75,6,32,21,10,6,6,20
"1703","POR",21900247,23,"W",48,117,0.612903225806452,0.296296296296296,0.772727272727273,13,42,23,15,8,5,20
"1704","POR",21900265,17,"W",48,136,0.546875,0.466666666666667,1,10,44,23,9,3,1,32
"1705","POR",21900278,4,"W",48,107,0.518518518518518,0.333333333333333,0.75,8,41,20,13,6,11,21
"1706","POR",21900305,-20,"L",48,97,0.5,0.259259259259259,0.8,12,37,20,13,5,6,23
"1707","POR",21900315,11,"W",48,127,0.596153846153846,0.5,0.80952380952381,6,37,28,12,6,10,18
"1708","POR",21900329,-23,"L",48,113,0.557692307692308,0.294117647058824,0.862068965517241,4,30,20,15,9,4,25
"1709","POR",21900341,-12,"L",48,96,0.402985074626866,0.272727272727273,0.833333333333333,18,33,16,8,7,8,26
"1710","POR",21900355,28,"W",48,115,0.448979591836735,0.414634146341463,0.833333333333333,11,47,20,12,6,7,21
"1711","POR",21900370,-15,"L",48,99,0.571428571428571,0.3,0.727272727272727,7,28,22,9,4,7,16
"1712","POR",21900400,1,"W",48,111,0.52,0.411764705882353,0.85,9,32,21,20,9,9,27
"1713","POR",21900415,10,"W",48,122,0.53030303030303,0.290322580645161,0.892857142857143,14,43,19,11,6,8,22
"1714","POR",21900428,15,"W",48,118,0.520833333333333,0.472222222222222,0.894736842105263,11,43,16,21,4,11,24
"1715","POR",21900438,7,"W",48,113,0.457627118644068,0.371428571428571,0.8,12,33,19,15,9,13,21
"1716","POR",21900452,-8,"L",48,94,0.532258064516129,0.137931034482759,0.888888888888889,8,40,17,11,6,6,17
"1717","POR",21900465,-6,"L",48,115,0.509090909090909,0.441176470588235,0.736842105263158,11,32,14,12,4,1,21
"1718","POR",21900484,-8,"L",48,120,0.509803921568627,0.428571428571429,0.851851851851852,9,30,18,16,4,8,22
"1719","POR",21900496,-6,"L",48,116,0.483870967741935,0.411764705882353,0.777777777777778,10,32,24,9,5,4,19
"1720","POR",21900505,-24,"L",48,93,0.435483870967742,0.3125,0.6,10,37,17,9,4,5,11
"1721","POR",21900519,19,"W",48,122,0.619047619047619,0.24,0.787878787878788,11,30,16,7,6,7,21
"1722","POR",21900535,-11,"L",48,111,0.54,0.351351351351351,0.9,8,32,21,10,5,4,15
"1723","POR",21900549,2,"W",48,101,0.471698113207547,0.371428571428571,0.857142857142857,7,38,23,11,6,11,15
"1724","POR",21900565,-14,"L",48,102,0.406779661016949,0.297297297297297,0.67741935483871,14,27,14,12,9,6,21
"1725","POR",21900583,-21,"L",48,101,0.457627118644068,0.277777777777778,0.80952380952381,8,40,17,13,6,4,20
"1726","POR",21900595,3,"W",48,115,0.565217391304348,0.432432432432432,0.789473684210526,9,38,26,13,4,5,21
"1727","POR",21900611,10,"W",48,117,0.508474576271186,0.305555555555556,0.827586206896552,12,46,22,8,6,4,19
"1728","POR",21900625,-8,"L",48,112,0.636363636363636,0.3,0.681818181818182,8,32,25,12,6,5,22
"1729","POR",21900635,-13,"L",48,106,0.457627118644068,0.375,0.761904761904762,12,28,11,12,7,7,28
"1730","POR",21900652,5,"W",53,129,0.535714285714286,0.318181818181818,0.9,12,42,21,12,4,11,19
"1731","POR",21900668,-8,"L",48,125,0.480769230769231,0.538461538461538,0.8,11,32,20,15,4,4,20
"1732","POR",21900692,10,"W",48,139,0.527272727272727,0.571428571428571,0.84,12,31,27,17,1,7,21
"1733","POR",21900712,13,"W",48,125,0.622641509433962,0.361111111111111,0.740740740740741,10,40,24,19,8,8,20
"1734","POR",21900726,8,"W",48,127,0.590163934426229,0.361111111111111,0.761904761904762,6,34,25,7,10,8,22
"1735","POR",21900735,17,"W",48,124,0.507936507936508,0.517241379310345,0.833333333333333,14,37,20,12,4,5,19
"1736","POR",21900753,-28,"L",48,99,0.45,0.290322580645161,0.818181818181818,9,27,16,9,5,6,22
"1737","POR",21900767,8,"W",48,125,0.563636363636364,0.486486486486487,0.75,9,41,28,12,2,6,19
"1738","POR",21900776,-3,"L",48,114,0.473684210526316,0.425,0.642857142857143,10,33,14,9,9,4,18
"1739","POR",21900792,6,"W",48,115,0.488372093023256,0.452380952380952,0.727272727272727,5,38,20,14,9,6,22
"1740","POR",21900804,-21,"L",48,117,0.578125,0.241379310344828,0.785714285714286,12,28,21,15,5,3,26
"1741","POR",21900812,-7,"L",48,104,0.383333333333333,0.351351351351351,0.791666666666667,16,35,21,11,7,3,16
"1742","POR",21900834,-13,"L",48,115,0.492537313432836,0.37037037037037,0.76,13,33,20,14,7,9,22
"1743","POR",21900848,3,"W",48,107,0.518518518518518,0.433333333333333,0.631578947368421,9,32,20,10,6,5,18
"1744","POR",21900862,-12,"L",48,106,0.462962962962963,0.419354838709677,0.739130434782609,8,33,24,17,8,4,15
"1745","POR",21900874,-6,"L",48,100,0.542372881355932,0.3,0.642857142857143,10,35,14,14,5,5,21
"1746","POR",21900888,-12,"L",48,117,0.590909090909091,0.285714285714286,0.714285714285714,13,29,14,17,9,4,26
"1747","POR",21900904,23,"W",48,130,0.6,0.484848484848485,1,6,43,27,12,6,4,24
"1748","POR",21900925,21,"W",48,125,0.58,0.419354838709677,0.875,7,40,24,16,7,11,24
"1749","POR",21900938,-10,"L",48,117,0.545454545454545,0.40625,0.75,9,30,26,16,6,6,19
"1750","POR",21900945,-12,"L",48,111,0.64,0.256410256410256,0.653846153846154,10,31,22,11,9,3,16
"1751","POR",21900966,16,"W",48,121,0.518518518518518,0.485714285714286,0.823529411764706,9,37,20,11,9,9,17
"1752","POR",21901234,5,"W",53,140,0.590163934426229,0.433333333333333,0.852941176470588,9,33,27,17,10,9,36
"1753","POR",21901245,-4,"L",48,124,0.541666666666667,0.452380952380952,0.9375,9,26,31,12,8,5,25
"1754","POR",21901261,8,"W",48,110,0.421875,0.387096774193548,0.689655172413793,15,49,18,12,7,5,21
"1755","POR",21901272,10,"W",48,125,0.377358490566038,0.58974358974359,0.8,13,26,30,9,7,6,18
"1756","POR",21901280,-5,"L",48,117,0.574468085106383,0.395348837209302,0.705882352941177,9,32,24,11,5,2,26
"1757","POR",21901289,3,"W",48,124,0.571428571428571,0.314285714285714,0.931034482758621,7,34,19,10,8,6,16
"1758","POR",21901300,3,"W",48,134,0.516666666666667,0.394736842105263,0.931034482758621,12,36,18,8,9,3,31
"1759","POR",21901309,1,"W",48,134,0.569230769230769,0.333333333333333,0.875,14,28,25,9,10,4,21
"1760","SAC",21900012,-29,"L",48,95,0.413793103448276,0.344827586206897,0.653846153846154,12,35,17,27,5,5,24
"1761","SAC",21900024,-10,"L",48,112,0.44,0.405405405405405,0.851851851851852,13,30,17,17,10,2,26
"1762","SAC",21900034,-32,"L",48,81,0.418181818181818,0.269230769230769,0.823529411764706,6,25,16,18,5,3,19
"1763","SAC",21900050,-7,"L",48,94,0.444444444444444,0.324324324324324,0.625,15,33,25,13,6,8,21
"1764","SAC",21900064,-7,"L",48,111,0.6,0.304347826086957,0.75,10,29,26,15,11,5,19
"1765","SAC",21900075,1,"W",48,102,0.6,0.275862068965517,0.705882352941177,11,27,15,17,8,3,23
"1766","SAC",21900087,21,"W",48,113,0.565217391304348,0.384615384615385,0.64,10,40,25,14,7,5,29
"1767","SAC",21900106,-4,"L",48,120,0.431372549019608,0.454545454545455,0.761904761904762,12,31,23,14,8,7,23
"1768","SAC",21900119,12,"W",48,121,0.533333333333333,0.580645161290323,0.863636363636364,9,27,27,15,7,7,19
"1769","SAC",21900153,8,"W",48,107,0.5,0.34375,0.769230769230769,11,35,24,14,9,5,25
"1770","SAC",21900174,-2,"L",48,97,0.465116279069767,0.41025641025641,1,10,33,24,18,7,0,22
"1771","SAC",21900184,1,"W",48,100,0.444444444444444,0.4,0.833333333333333,10,35,22,12,8,7,24
"1772","SAC",21900200,4,"W",48,120,0.604166666666667,0.419354838709677,0.92,8,35,28,19,7,7,26
"1773","SAC",21900217,-19,"L",48,97,0.583333333333333,0.153846153846154,0.789473684210526,7,26,26,16,8,2,25
"1774","SAC",21900237,7,"W",48,113,0.56,0.354838709677419,0.857142857142857,6,33,22,14,9,5,17
"1775","SAC",21900244,-1,"L",48,102,0.59375,0.382978723404255,0.666666666666667,8,28,28,17,3,8,18
"1776","SAC",21900257,-6,"L",48,91,0.491803278688525,0.264705882352941,0.444444444444444,8,34,22,11,9,3,19
"1777","SAC",21900280,3,"W",53,100,0.46031746031746,0.242424242424242,0.857142857142857,13,37,22,16,12,4,23
"1778","SAC",21900298,-7,"L",48,106,0.62,0.272727272727273,0.85,10,31,22,18,7,5,26
"1779","SAC",21900315,-11,"L",48,116,0.540983606557377,0.323529411764706,0.739130434782609,13,31,26,10,7,7,17
"1780","SAC",21900328,-1,"L",53,104,0.455882352941176,0.264705882352941,0.833333333333333,16,36,19,15,10,3,20
"1781","SAC",21900340,4,"W",48,110,0.607843137254902,0.382352941176471,0.818181818181818,7,28,24,11,7,1,16
"1782","SAC",21900346,1,"W",48,119,0.465116279069767,0.444444444444444,0.863636363636364,9,28,24,10,14,5,17
"1783","SAC",21900365,1,"W",48,94,0.508771929824561,0.32258064516129,0.6,6,35,12,16,8,3,21
"1784","SAC",21900378,-2,"L",48,101,0.5,0.435897435897436,0.75,8,33,19,14,0,3,18
"1785","SAC",21900393,21,"W",48,100,0.682926829268293,0.454545454545455,0.875,4,34,27,29,9,3,20
"1786","SAC",21900401,-8,"L",48,102,0.461538461538462,0.358974358974359,0.923076923076923,10,23,23,10,10,5,22
"1787","SAC",21900421,-14,"L",48,105,0.525423728813559,0.3125,0.866666666666667,13,28,25,12,4,6,15
"1788","SAC",21900435,-4,"L",48,115,0.5,0.305555555555556,0.75,18,33,22,13,10,3,23
"1789","SAC",21900453,-9,"L",48,104,0.596491228070175,0.233333333333333,0.652173913043478,11,38,20,19,4,4,24
"1790","SAC",21900464,-1,"L",58,104,0.411764705882353,0.230769230769231,0.84,16,51,20,12,8,8,23
"1791","SAC",21900483,-2,"L",48,110,0.547169811320755,0.387096774193548,0.666666666666667,7,29,19,12,3,4,16
"1792","SAC",21900489,-5,"L",48,115,0.627450980392157,0.382352941176471,0.705882352941177,9,26,32,14,5,4,26
"1793","SAC",21900499,-18,"L",48,87,0.480769230769231,0.285714285714286,0.684210526315789,11,30,20,16,8,5,23
"1794","SAC",21900515,5,"W",48,128,0.535714285714286,0.411764705882353,0.838709677419355,7,34,26,13,9,8,24
"1795","SAC",21900533,-2,"L",48,115,0.40625,0.571428571428571,0.75,14,37,20,21,9,3,24
"1796","SAC",21900547,13,"W",48,111,0.470588235294118,0.5,0.782608695652174,6,37,27,23,10,3,23
"1797","SAC",21900552,11,"W",48,114,0.458333333333333,0.416666666666667,0.892857142857143,8,33,18,16,8,1,22
"1798","SAC",21900575,-21,"L",48,106,0.557377049180328,0.285714285714286,0.8,6,39,26,16,8,3,24
"1799","SAC",21900596,-2,"L",48,112,0.589285714285714,0.387096774193548,0.909090909090909,4,40,25,12,6,4,21
"1800","SAC",21900612,-4,"L",48,123,0.603174603174603,0.363636363636364,0.55,11,31,28,8,5,0,22
"1801","SAC",21900636,-22,"L",48,101,0.533333333333333,0.384615384615385,0.583333333333333,7,30,20,10,3,3,23
"1802","SAC",21900644,-5,"L",53,113,0.563636363636364,0.254901960784314,0.8,16,33,27,15,11,3,21
"1803","SAC",21900654,-21,"L",48,106,0.507936507936508,0.285714285714286,0.521739130434783,12,33,23,11,10,1,28
"1804","SAC",21900674,17,"W",48,98,0.510204081632653,0.3125,0.857142857142857,7,35,24,14,8,8,20
"1805","SAC",21900696,4,"W",53,133,0.541666666666667,0.45,0.794117647058823,9,35,27,16,6,8,27
"1806","SAC",21900713,-20,"L",48,100,0.634615384615385,0.230769230769231,0.636363636363636,11,28,22,14,6,2,22
"1807","SAC",21900719,21,"W",48,124,0.48936170212766,0.51219512195122,0.833333333333333,11,36,27,12,11,8,21
"1808","SAC",21900736,-16,"L",48,113,0.531914893617021,0.318181818181818,0.807692307692308,13,31,21,16,5,4,24
"1809","SAC",21900749,4,"W",48,113,0.5,0.518518518518518,0.741935483870968,7,27,26,17,7,7,20
"1810","SAC",21900775,8,"W",48,105,0.552631578947368,0.431818181818182,0.5,6,30,29,14,8,3,24
"1811","SAC",21900785,20,"W",48,122,0.509803921568627,0.542857142857143,0.65,8,31,25,11,6,2,16
"1812","SAC",21900797,-12,"L",48,111,0.482758620689655,0.325581395348837,0.722222222222222,10,39,23,13,6,5,22
"1813","SAC",21900814,-19,"L",48,111,0.483333333333333,0.307692307692308,0.772727272727273,10,30,26,5,7,2,16
"1814","SAC",21900824,4,"W",48,129,0.522727272727273,0.487179487179487,0.722222222222222,3,24,22,10,9,2,21
"1815","SAC",21900835,9,"W",48,112,0.482758620689655,0.387096774193548,0.769230769230769,11,37,25,13,11,4,24
"1816","SAC",21900863,18,"W",48,112,0.58695652173913,0.433333333333333,0.558823529411765,2,38,25,10,7,4,23
"1817","SAC",21900875,-4,"L",48,108,0.517857142857143,0.342857142857143,1,12,33,30,15,6,2,33
"1818","SAC",21900881,3,"W",48,104,0.509433962264151,0.289473684210526,0.80952380952381,8,39,24,9,11,3,16
"1819","SAC",21900899,6,"W",48,106,0.5,0.257142857142857,0.884615384615385,17,34,18,11,8,7,20
"1820","SAC",21900916,7,"W",48,133,0.616666666666667,0.448275862068966,0.833333333333333,8,34,23,15,13,2,24
"1821","SAC",21900928,-17,"L",48,108,0.62,0.379310344827586,0.722222222222222,4,33,23,18,7,4,21
"1822","SAC",21900945,12,"W",48,123,0.434782608695652,0.538461538461538,0.869565217391304,11,36,30,15,9,3,23
"1823","SAC",21900956,-5,"L",48,113,0.576271186440678,0.258064516129032,0.91304347826087,10,40,24,11,5,7,22
"1824","SAC",21901237,-9,"L",48,120,0.596491228070175,0.315789473684211,0.8,8,34,22,18,11,2,25
"1825","SAC",21901247,-16,"L",48,116,0.587301587301587,0.285714285714286,0.818181818181818,9,30,30,15,10,0,28
"1826","SAC",21901257,-4,"L",53,110,0.442622950819672,0.372093023255814,0.666666666666667,8,39,26,11,8,3,37
"1827","SAC",21901268,15,"W",48,140,0.566666666666667,0.484848484848485,0.727272727272727,13,26,26,8,11,3,20
"1828","SAC",21901276,-13,"L",48,106,0.530612244897959,0.3,0.75,13,37,19,15,3,4,26
"1829","SAC",21901290,-17,"L",48,112,0.62,0.27027027027027,0.869565217391304,5,36,29,18,9,2,22
"1830","SAC",21901302,6,"W",48,112,0.516129032258065,0.423076923076923,0.9375,14,31,27,21,4,6,22
"1831","SAC",21901310,14,"W",48,136,0.6875,0.446808510638298,0.583333333333333,9,35,37,15,12,2,15
"1832","SAS",21900010,9,"W",48,120,0.564516129032258,0.333333333333333,0.805555555555556,10,41,22,21,6,5,18
"1833","SAS",21900033,2,"W",48,124,0.5,0.357142857142857,0.823529411764706,21,32,29,9,6,7,19
"1834","SAS",21900048,3,"W",48,113,0.53968253968254,0.318181818181818,0.75,7,43,25,18,5,9,19
"1835","SAS",21900068,-6,"L",48,97,0.491525423728814,0.333333333333333,0.666666666666667,9,40,15,19,6,5,28
"1836","SAS",21900076,17,"W",48,127,0.53448275862069,0.371428571428571,0.866666666666667,16,36,23,11,4,2,19
"1837","SAS",21900088,-7,"L",48,96,0.46551724137931,0.24,0.827586206896552,8,39,23,18,11,4,18
"1838","SAS",21900099,-8,"L",48,100,0.517241379310345,0.242424242424242,0.695652173913043,11,30,18,15,9,8,17
"1839","SAS",21900113,9,"W",48,121,0.567567567567568,0.45,0.909090909090909,12,35,32,13,5,3,21
"1840","SAS",21900127,-20,"L",48,115,0.36231884057971,0.466666666666667,0.766666666666667,21,36,24,15,1,8,22
"1841","SAS",21900143,-4,"L",48,109,0.5,0.4,0.764705882352941,7,35,29,14,4,4,17
"1842","SAS",21900158,-15,"L",48,114,0.561643835616438,0.176470588235294,0.793103448275862,10,34,24,12,4,4,23
"1843","SAS",21900168,-2,"L",48,109,0.507936507936508,0.5,0.6,8,33,23,11,8,8,25
"1844","SAS",21900181,-5,"L",48,116,0.514285714285714,0.277777777777778,0.852941176470588,7,36,25,10,8,7,17
"1845","SAS",21900194,-7,"L",48,110,0.5,0.333333333333333,0.875,17,31,18,10,6,2,18
"1846","SAS",21900203,-6,"L",48,132,0.60655737704918,0.375,0.758620689655172,12,29,32,12,8,8,13
"1847","SAS",21900218,-11,"L",48,104,0.552238805970149,0.333333333333333,0.75,3,29,21,11,6,3,15
"1848","SAS",21900229,7,"W",48,111,0.538461538461538,0.521739130434783,0.678571428571429,9,38,26,22,7,3,17
"1849","SAS",21900249,-10,"L",48,104,0.492063492063492,0.4,0.8,9,32,23,13,4,5,22
"1850","SAS",21900262,-12,"L",48,101,0.529411764705882,0.172413793103448,0.823529411764706,8,38,25,6,4,8,18
"1851","SAS",21900276,10,"W",48,107,0.456140350877193,0.388888888888889,0.928571428571429,8,40,28,11,8,8,15
"1852","SAS",21900288,-34,"L",48,98,0.467741935483871,0.269230769230769,0.863636363636364,7,24,20,8,11,6,15
"1853","SAS",21900303,2,"W",58,135,0.486842105263158,0.433333333333333,0.6875,12,44,35,21,10,8,27
"1854","SAS",21900328,1,"W",53,105,0.46875,0.34375,0.705882352941177,13,39,25,16,10,5,16
"1855","SAS",21900368,-8,"L",53,109,0.528571428571429,0.3125,0.8,2,34,19,12,11,7,21
"1856","SAS",21900380,2,"W",53,121,0.473684210526316,0.266666666666667,0.735294117647059,10,52,23,11,6,9,22
"1857","SAS",21900396,-2,"L",48,107,0.46551724137931,0.363636363636364,0.85,8,45,23,18,5,4,22
"1858","SAS",21900418,13,"W",48,118,0.476190476190476,0.393939393939394,0.826086956521739,13,34,26,11,10,8,19
"1859","SAS",21900436,-25,"L",48,109,0.592592592592593,0.357142857142857,0.789473684210526,4,32,24,18,5,8,20
"1860","SAS",21900450,30,"W",48,145,0.692307692307692,0.625,0.714285714285714,4,42,36,12,9,4,14
